#      Train        Test 
    0.899489     0.902778 
    0.884157     0.916667 
    0.882453     0.916667 
     0.88586     0.930556 
    0.897785     0.902778 
     0.86201     0.930556 
     0.88586     0.902778 
    0.872232     0.930556 
    0.870528     0.909722 
    0.867121     0.923611 
     0.88075     0.923611 
    0.867121     0.888889 
    0.894378     0.881944 
    0.906303     0.902778 
    0.894378     0.902778 
    0.887564     0.909722 
    0.872232     0.909722 
    0.877342     0.916667 
    0.887564     0.930556 
    0.894378     0.902778 
    0.868825     0.902778 
    0.879046     0.909722 
    0.889267     0.895833 
    0.879046     0.923611 
    0.863714     0.930556 
    0.894378     0.930556 
    0.875639     0.895833 
    0.887564     0.909722 
    0.877342     0.930556 
    0.892675     0.888889 
    0.896082        0.875 
    0.879046     0.909722 
    0.889267     0.923611 
     0.88586     0.916667 
    0.889267     0.923611 
    0.894378     0.909722 
    0.890971     0.930556 
    0.887564       0.9375 
    0.882453     0.923611 
    0.882453     0.888889 
    0.877342     0.944444 
    0.882453     0.902778 
    0.899489       0.9375 
    0.867121     0.916667 
    0.868825     0.930556 
    0.872232     0.923611 
      0.9046     0.916667 
     0.88586     0.916667 
    0.875639     0.902778 
    0.902896     0.902778 
      0.9046     0.916667 
    0.899489     0.923611 
    0.884157     0.909722 
    0.902896     0.909722 
    0.872232     0.916667 
    0.879046     0.916667 
    0.892675     0.902778 
    0.889267     0.930556 
    0.884157     0.909722 
    0.902896     0.916667 
    0.884157     0.916667 
    0.901193     0.902778 
    0.887564     0.930556 
    0.872232     0.909722 
    0.889267     0.923611 
    0.894378     0.909722 
    0.873935     0.930556 
    0.889267     0.916667 
    0.872232     0.916667 
    0.863714     0.930556 
    0.863714     0.916667 
    0.897785       0.9375 
    0.882453     0.909722 
    0.890971     0.916667 
    0.875639     0.895833 
    0.877342     0.888889 
     0.88075     0.923611 
    0.887564     0.930556 
    0.892675     0.923611 
    0.896082       0.9375 
    0.914821     0.895833 
    0.884157     0.930556 
    0.887564     0.923611 
    0.887564     0.923611 
    0.902896     0.930556 
    0.896082     0.902778 
    0.843271     0.916667 
     0.88075     0.923611 
    0.890971     0.916667 
    0.897785     0.902778 
    0.868825     0.916667 
     0.88586     0.909722 
      0.9046     0.916667 
    0.875639     0.930556 
    0.894378     0.902778 
    0.889267     0.902778 
     0.88586     0.923611 
    0.870528     0.923611 
    0.867121     0.930556 
    0.899489     0.909722 
     0.88075     0.909722 
     0.88586     0.895833 
      0.9046     0.909722 
    0.875639     0.916667 
    0.884157     0.895833 
    0.899489     0.902778 
    0.892675     0.930556 
    0.897785     0.916667 
    0.867121     0.916667 
    0.877342     0.902778 
    0.872232     0.902778 
    0.875639     0.916667 
    0.887564     0.930556 
    0.897785     0.916667 
    0.897785     0.909722 
    0.892675     0.888889 
    0.890971     0.930556 
    0.889267     0.930556 
    0.901193     0.909722 
     0.88075     0.930556 
    0.872232     0.923611 
    0.867121     0.916667 
    0.870528     0.944444 
    0.894378     0.916667 
    0.887564     0.895833 
    0.877342       0.9375 
    0.879046     0.909722 
     0.90971     0.916667 
    0.896082     0.916667 
    0.902896     0.909722 
    0.872232     0.930556 
    0.884157     0.916667 
    0.877342     0.909722 
    0.890971     0.916667 
    0.894378     0.902778 
    0.873935       0.9375 
    0.892675     0.916667 
     0.86201     0.916667 
     0.88586     0.923611 
    0.892675     0.902778 
    0.897785     0.923611 
    0.887564     0.895833 
    0.901193     0.930556 
     0.88586     0.916667 
    0.890971     0.902778 
     0.88586     0.881944 
    0.902896     0.909722 
    0.884157     0.909722 
    0.906303     0.895833 
    0.894378     0.916667 
     0.88075       0.9375 
    0.894378     0.923611 
    0.870528     0.923611 
    0.882453     0.895833 
    0.890971     0.909722 
    0.875639     0.902778 
    0.911414     0.930556 
    0.894378     0.916667 
    0.889267     0.916667 
    0.887564     0.930556 
    0.887564     0.916667 
    0.875639     0.930556 
    0.882453     0.909722 
    0.858603     0.916667 
    0.899489     0.909722 
    0.908007     0.902778 
    0.872232     0.909722 
    0.858603     0.902778 
    0.887564     0.909722 
    0.887564     0.909722 
     0.88075     0.902778 
    0.906303     0.916667 
    0.892675     0.923611 
     0.86201     0.902778 
    0.884157     0.930556 
    0.889267     0.916667 
    0.884157     0.916667 
    0.879046     0.902778 
     0.88586     0.916667 
    0.889267     0.902778 
    0.887564     0.916667 
    0.890971     0.902778 
     0.88586     0.916667 
    0.892675     0.930556 
    0.890971     0.923611 
    0.884157     0.916667 
    0.890971     0.930556 
     0.88586     0.916667 
    0.892675     0.895833 
    0.887564     0.916667 
    0.877342     0.902778 
    0.879046     0.930556 
    0.887564       0.9375 
    0.890971     0.930556 
    0.899489     0.923611 
    0.894378     0.930556 
    0.901193     0.916667 
    0.899489     0.930556 
    0.875639     0.909722 
    0.879046     0.916667 
    0.890971     0.930556 
    0.896082     0.923611 
    0.873935     0.916667 
    0.884157     0.923611 
    0.889267     0.923611 
     0.88586     0.930556 
    0.867121     0.923611 
    0.892675     0.923611 
     0.88075     0.895833 
    0.892675     0.895833 
    0.897785     0.909722 
    0.894378     0.902778 
    0.865417     0.902778 
    0.894378     0.895833 
    0.858603     0.895833 
     0.88075     0.909722 
    0.889267     0.916667 
     0.88586     0.902778 
    0.887564     0.916667 
    0.887564     0.895833 
     0.88075     0.916667 
    0.879046     0.909722 
    0.901193     0.916667 
    0.890971     0.916667 
    0.902896     0.909722 
    0.901193     0.930556 
    0.884157     0.930556 
    0.896082     0.923611 
    0.875639     0.923611 
    0.884157     0.909722 
    0.894378     0.930556 
    0.887564     0.916667 
    0.899489     0.930556 
    0.897785     0.930556 
    0.906303     0.930556 
    0.896082     0.923611 
    0.877342     0.909722 
    0.892675     0.923611 
    0.914821     0.930556 
    0.894378     0.916667 
    0.913118     0.902778 
      0.9046     0.902778 
    0.884157     0.902778 
    0.872232     0.923611 
    0.887564     0.916667 
     0.88586     0.909722 
    0.867121     0.909722 
     0.88586     0.944444 
    0.889267     0.902778 
    0.877342     0.930556 
    0.887564     0.930556 
    0.896082     0.902778 
    0.889267     0.916667 
    0.892675     0.916667 
    0.906303     0.930556 
     0.90971     0.909722 
      0.9046     0.916667 
    0.894378     0.902778 
     0.88075     0.909722 
    0.882453     0.909722 
    0.908007     0.902778 
    0.896082     0.923611 
    0.887564     0.916667 
    0.873935     0.923611 
    0.868825     0.916667 
    0.899489     0.909722 
    0.901193     0.923611 
    0.902896     0.930556 
    0.896082     0.923611 
    0.892675     0.923611 
    0.879046     0.923611 
    0.899489     0.916667 
    0.902896     0.888889 
    0.897785     0.930556 
    0.894378     0.909722 
     0.88586       0.9375 
    0.897785     0.923611 
    0.877342     0.902778 
    0.899489     0.930556 
    0.875639     0.902778 
    0.908007     0.923611 
    0.882453     0.916667 
     0.88075        0.875 
     0.88075     0.923611 
    0.875639     0.916667 
    0.887564     0.909722 
    0.897785     0.923611 
    0.879046     0.895833 
     0.88586     0.895833 
    0.894378     0.916667 
    0.908007     0.930556 
    0.872232     0.944444 
    0.868825     0.930556 
    0.877342     0.902778 
    0.911414     0.909722 
    0.908007     0.916667 
    0.882453     0.923611 
    0.889267     0.923611 
    0.902896     0.895833 
    0.873935     0.909722 
    0.896082       0.9375 
      0.9046     0.923611 
    0.892675     0.923611 
    0.897785     0.916667 
    0.889267     0.930556 
    0.882453     0.930556 
    0.896082     0.923611 
    0.877342     0.923611 
    0.896082     0.916667 
    0.902896     0.916667 
    0.887564     0.923611 
    0.890971     0.916667 
    0.908007     0.916667 
     0.88075     0.909722 
    0.901193     0.923611 
    0.901193     0.923611 
    0.879046     0.930556 
    0.882453     0.923611 
    0.894378     0.902778 
    0.884157     0.930556 
    0.899489     0.923611 
    0.879046     0.916667 
    0.894378       0.9375 
    0.890971     0.930556 
    0.894378     0.923611 
      0.9046     0.923611 
    0.894378       0.9375 
    0.889267     0.916667 
    0.887564     0.923611 
    0.890971     0.930556 
    0.892675     0.923611 
    0.870528     0.916667 
    0.901193     0.909722 
     0.88586     0.916667 
    0.872232     0.902778 
    0.894378     0.909722 
    0.868825     0.902778 
    0.879046     0.916667 
     0.88586     0.909722 
    0.897785     0.909722 
    0.882453       0.9375 
    0.911414     0.916667 
     0.88586     0.923611 
      0.9046     0.895833 
    0.897785     0.909722 
    0.899489     0.902778 
    0.868825     0.916667 
    0.887564     0.909722 
    0.884157     0.916667 
     0.90971     0.909722 
    0.887564     0.909722 
    0.887564     0.923611 
     0.88075     0.902778 
    0.901193     0.930556 
    0.906303     0.923611 
    0.889267       0.9375 
    0.890971     0.916667 
    0.875639       0.9375 
    0.879046     0.923611 
    0.896082     0.916667 
    0.872232     0.909722 
    0.877342     0.909722 
    0.887564     0.930556 
    0.902896     0.902778 
    0.877342     0.902778 
    0.887564     0.916667 
    0.873935     0.923611 
    0.873935     0.909722 
    0.872232     0.909722 
    0.908007     0.923611 
    0.890971     0.909722 
    0.887564     0.916667 
    0.879046     0.916667 
    0.884157     0.930556 
    0.870528       0.9375 
    0.901193       0.9375 
     0.88586     0.923611 
    0.911414     0.895833 
    0.894378     0.909722 
     0.88586     0.930556 
    0.890971     0.916667 
    0.884157     0.888889 
    0.887564     0.902778 
    0.889267     0.916667 
    0.892675     0.902778 
