#      Train        Test 
     2.66979      2.54786 
     2.73445      2.36423 
     2.75373      2.46154 
      2.8089      2.69872 
     2.58868      2.50813 
     2.81985       2.4159 
      2.7402      2.26209 
     2.92469      2.27234 
     2.79004       2.2762 
     2.89555      2.58885 
     2.76729      2.38867 
     2.92035       2.1017 
     2.75953      2.19202 
     2.90863      2.23644 
     2.89593      2.27406 
     2.81524      2.29182 
     3.08365      2.38385 
     2.85451      2.24358 
     2.97648      2.03379 
     2.75687      2.36615 
     2.89336      2.15992 
     3.00576      2.18839 
     2.78004      2.32406 
      2.8643      2.43224 
     2.91711      2.58941 
     2.72884      2.88299 
     2.77882      2.22287 
     2.68221      2.32447 
     2.84775      2.20086 
     2.83931      2.50829 
     2.82135      2.11358 
     2.66217       2.0212 
     2.86158       2.2793 
     2.75421      2.68538 
      2.6252      1.98927 
      2.7335      2.09716 
     2.89105      2.40041 
     2.86258      2.56474 
     2.78856      2.47412 
     2.76988      2.12984 
     2.77841      2.29177 
     2.81052      2.36401 
     2.52931      2.76587 
     2.85755      2.32832 
     2.93904      2.29176 
     2.90951      2.64582 
     2.78918      2.25504 
     2.91264       2.1627 
     2.84648       2.5022 
     3.01538       2.3959 
     2.81583      2.52676 
     2.95056      2.56269 
     2.88805      2.90684 
     2.68989      2.18859 
     2.76491      2.17101 
     2.97518      2.40975 
     2.99286       2.3583 
     2.96694      2.59791 
     2.71732      2.25475 
     2.80258      2.49387 
     2.90364        2.658 
     2.87091      2.50956 
     2.77573      2.48278 
     2.81602      2.52274 
     2.89866      2.70694 
     2.87859      2.80608 
     2.80454      2.59059 
     2.73198      2.35307 
     2.61541      2.58294 
      2.6538      2.41247 
     2.87807      2.27226 
     2.61903      2.18361 
      2.9751      2.17054 
     2.79322       2.2621 
     2.96699      2.32301 
      2.7962      2.58662 
     2.79199      2.30753 
     2.76788       2.9382 
     2.87657      2.41907 
      2.8663      2.33313 
     2.77282      2.00907 
     2.91363      2.12077 
     2.88523       2.4482 
     2.94086      2.20972 
     2.80176       2.1545 
     2.71093      2.51044 
     2.78207      2.42574 
      2.8226      2.43783 
     2.82688      2.38676 
     2.89907       2.4604 
     3.06245      2.56453 
     2.86229      2.30026 
     2.95519      2.45021 
     2.95477      2.26769 
     2.92345       2.2883 
     2.92874      2.37247 
      2.9839      2.50198 
     2.71698      2.18814 
     2.94755      2.50939 
     2.92937      2.28343 
     2.96712      2.21537 
     2.90404      2.69659 
     2.85012      2.60117 
     2.93375      2.34593 
     2.75016      2.16585 
     2.83424      2.27966 
     2.86316      2.04157 
     2.66026      2.01627 
     2.90137      2.22819 
     2.65481      1.96908 
     2.87053      2.53511 
     2.73442      2.32294 
     2.94336      2.52152 
     2.68962      2.37282 
     3.00623      2.15977 
     2.61397      2.31945 
     2.69481      2.31049 
     2.72055      2.22846 
     2.86396      2.06366 
     3.00776      2.53974 
     2.75233      2.55461 
     2.77063      2.05078 
     2.85529         2.58 
     2.95645      2.38949 
     3.01161      2.31654 
     3.01597      2.43054 
     2.86143      2.38671 
     2.97983      2.64285 
     2.66521       2.2751 
     2.90376      2.41894 
     2.87773      2.46797 
     2.88271      2.36249 
     2.82839      2.09376 
     3.07629      2.31186 
      2.7673      2.30892 
        2.88      2.16511 
     2.82512      2.35068 
     2.83631      2.08301 
     2.57785      2.09148 
     2.93329      2.29078 
     2.76098      2.19062 
     2.90283      2.23024 
     2.87458      2.30752 
     2.78678      2.15916 
     2.74406      2.29902 
     2.72852      2.22972 
     2.94658      2.53356 
     2.89316      2.26727 
     2.84778      2.37052 
     2.85836      2.38796 
     2.88072      2.57551 
     2.72271      2.33535 
     2.85999      2.41884 
     2.84924      2.30823 
     2.94078      2.51546 
     2.87762      2.23523 
     2.77641      2.27774 
     2.70793       2.1942 
     2.74837      2.22258 
     2.89026      2.33192 
     2.93177      2.46237 
     2.81602      2.41541 
     2.79944      2.19298 
     2.78969      2.15816 
     2.89947      2.10793 
      2.5973      2.83323 
      2.8747      2.07195 
      2.6154      2.20845 
     2.85298      2.70818 
     2.83113      2.68694 
     2.86466      2.18712 
     2.64302      2.24177 
     2.85196       2.6906 
     2.89911       2.4115 
      2.8788      2.34157 
     2.76723       2.3802 
     2.76277      2.13623 
     2.68924       2.3984 
     2.96179      2.08869 
      2.9511      2.44439 
     2.84136      2.55804 
     2.83854      2.65561 
     2.75857      2.34257 
     2.78161      2.36931 
     2.86329      2.15201 
     2.99404      2.17788 
     2.84857      2.65897 
     2.65248      2.45872 
     2.93602      2.49941 
     2.82869      2.36045 
     2.83825      1.95563 
      3.0133      2.29665 
     2.65637      2.48971 
     2.73169      2.67922 
     2.77542      2.38364 
     2.83647      2.03129 
     2.95848      2.10331 
     2.63314      2.22232 
     2.70791      2.39035 
     2.89325      2.35722 
     3.10417      2.69316 
     2.83949       2.3762 
     2.89309      2.31634 
     2.85293      2.38046 
     2.73443      2.39643 
     2.79532      2.20467 
     2.70359      2.54289 
      2.9681      2.71656 
     2.69866      2.44082 
     3.01009      2.40196 
     2.77618       2.3577 
     2.81753      2.24385 
     2.93595      2.44594 
     2.62365      2.15528 
     2.76028      2.69509 
      2.6196      2.54956 
     2.94141      2.46463 
     2.80526      2.42123 
     2.78798      2.55201 
     2.97199      2.42334 
     2.69929      2.06678 
      2.8439       2.3805 
     3.00167      2.31608 
     2.84548      2.35931 
     2.82725       2.4899 
     2.86035      2.40976 
     2.90896      2.75543 
     2.91787      2.61953 
     2.84815      2.97541 
      2.6308       2.0966 
     2.85666      2.16573 
     2.72566      2.31574 
     2.78601      2.20074 
     2.75723      2.26753 
     2.82563      2.15694 
     2.55428      2.04257 
     2.81855      2.14871 
     2.82737      2.14872 
     2.90835      2.00337 
       2.733        2.068 
     2.61751      1.98972 
     2.89731      2.42359 
     2.74758       2.1769 
     2.68963      2.26677 
     2.66165      2.13443 
     2.91677      2.36024 
     2.74674       2.0312 
      2.6845      2.23061 
     2.68263      2.34311 
     2.66197      2.16793 
     2.70697      2.25249 
       2.552      2.20864 
     2.78084      2.06921 
     2.73269      2.16876 
     2.82001      1.98745 
      2.6588      2.35693 
     2.84036       2.3187 
     2.71218      2.84905 
     2.72417       2.3037 
     2.70692      2.27486 
     2.44505      2.11246 
     2.68084      2.46977 
     2.62719      2.25638 
     2.80671      2.29037 
     2.65675      2.29559 
     2.59652      2.25986 
     2.68779      2.39526 
     2.61353      2.37704 
     2.60845      2.36115 
     2.59363      2.19126 
     2.68098      2.22652 
     2.94778      2.08696 
     2.78223      2.10715 
     2.70577      2.18155 
     2.60302      2.14626 
     2.92088      1.96326 
     2.82796      2.29004 
     2.67576      2.12014 
     2.71181      2.18824 
     2.66662      2.64904 
     2.67378      2.59413 
     2.78394      2.15439 
     2.81577      2.09225 
     2.70111      2.07285 
      2.7324      2.04402 
     2.75969      2.50986 
     2.75518      2.04336 
     2.72352      2.24512 
      2.4842      2.14599 
     2.82398      2.43849 
     2.64727      2.09602 
     2.84679      2.28351 
      2.6472      2.38729 
      2.8959      2.31277 
     2.74717      2.34668 
     2.66317      2.20496 
     2.62671      2.17394 
     2.69937      2.11687 
     2.69104      2.19044 
     2.66473      2.30442 
     2.70723      1.97403 
     2.75635      2.08839 
     2.83993      2.26653 
     2.84174      2.39866 
     2.89674      2.04535 
     2.69277      2.38049 
     2.67914      2.18478 
      2.8789      2.35433 
     2.85088      2.28849 
     2.58095      1.96696 
     2.74675      2.30322 
     2.65175      2.27751 
     2.79054      2.31493 
     2.64261      2.26924 
     2.59319      2.56212 
     2.78653      2.10591 
     2.58124      2.25342 
     2.59065      2.10849 
     2.94922      2.16121 
     2.66948      2.10869 
     2.73223      2.33651 
     2.68865       2.4213 
      2.8131      2.64354 
     2.73943      2.04654 
     2.54781      2.10242 
     2.66065        2.261 
     2.67872      2.31742 
     2.69846      2.22035 
     2.64247      2.11446 
     2.73795      2.16567 
      2.5833      2.32061 
     2.76096      2.37068 
     2.79571      2.15794 
     2.55569      1.97424 
     2.56687      2.04033 
     2.59072      2.07115 
     2.77599      2.27133 
     2.46732      2.03312 
     2.47332      2.44012 
     2.66149      2.29832 
     2.58341      2.06005 
     2.66437       2.2454 
     2.63387      2.20584 
     2.66857      2.24043 
     2.53368       2.2477 
     2.74117       2.2142 
     2.55627      1.98792 
     2.70061      2.53367 
     2.70083      1.86334 
     2.94068      2.08861 
     2.57917      2.22488 
      2.5917      2.22269 
     2.82538      2.10192 
     2.66377      2.17738 
     2.81562      2.40159 
     2.84884      2.23061 
      2.7185      2.13855 
     2.67853      2.31249 
     2.87716      2.10851 
      2.5802      2.03346 
     2.56922      2.21044 
     2.74112      2.47822 
     2.77887      2.70442 
     2.46413      2.28722 
     2.62633      2.29978 
     2.71034      2.13795 
     2.48059      2.30606 
     2.87188      2.88784 
     2.81121      2.31103 
     2.70201      2.20679 
     2.74879       2.2202 
     2.87777      2.41428 
     2.82962      2.37873 
     2.46827      2.25802 
     2.77495      2.37991 
     2.84397      2.32312 
     2.85716      2.31278 
     2.76657      2.01874 
     2.67877       2.5298 
     2.61472      2.26255 
     2.66115      2.15879 
     2.72554      2.22889 
     2.74091      2.06836 
     2.71693      2.14571 
      2.7375      2.44166 
